REF_DATE,GEO,DGUID,Age at time of death,Sex,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018-04-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,775,,,,0
2018-04-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2305,,,,0
2018-04-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2030,,,,0
2018-04-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2018-04-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,810,,,,0
2018-04-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2380,,,,0
2018-04-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2030,,,,0
2018-05-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2018-05-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,790,,,,0
2018-05-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2300,,,,0
2018-05-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2050,,,,0
2018-05-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2018-05-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,820,,,,0
2018-05-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2225,,,,0
2018-05-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2000,,,,0
2018-05-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,280,,,,0
2018-05-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,785,,,,0
2018-05-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2210,,,,0
2018-05-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1935,,,,0
2018-05-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,285,,,,0
2018-05-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2018-05-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2245,,,,0
2018-05-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1835,,,,0
2018-06-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,290,,,,0
2018-06-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2018-06-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2170,,,,0
2018-06-02,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1830,,,,0
2018-06-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2018-06-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,820,,,,0
2018-06-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2185,,,,0
2018-06-09,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1820,,,,0
2018-06-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,270,,,,0
2018-06-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,840,,,,0
2018-06-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2170,,,,0
2018-06-16,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1805,,,,0
2018-06-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,270,,,,0
2018-06-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,840,,,,0
2018-06-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2210,,,,0
2018-06-23,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1785,,,,0
2018-06-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,290,,,,0
2018-06-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,805,,,,0
2018-06-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2165,,,,0
2018-06-30,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1800,,,,0
2018-07-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,315,,,,0
2018-07-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,895,,,,0
2018-07-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2235,,,,0
2018-07-07,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1765,,,,0
2018-07-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,300,,,,0
2018-07-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,800,,,,0
2018-07-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2225,,,,0
2018-07-14,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1785,,,,0
2018-07-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2018-07-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,785,,,,0
2018-07-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,1990,,,,0
2018-07-21,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1770,,,,0
2018-07-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2018-07-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,775,,,,0
2018-07-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2175,,,,0
2018-07-28,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1760,,,,0
2018-08-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2018-08-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,800,,,,0
2018-08-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2100,,,,0
2018-08-04,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1810,,,,0
2018-08-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,285,,,,0
2018-08-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,780,,,,0
2018-08-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2140,,,,0
2018-08-11,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1765,,,,0
2018-08-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,320,,,,0
2018-08-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,790,,,,0
2018-08-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2165,,,,0
2018-08-18,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1720,,,,0
2018-08-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2018-08-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,785,,,,0
2018-08-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2130,,,,0
2018-08-25,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1750,,,,0
2018-09-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2018-09-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,765,,,,0
2018-09-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2160,,,,0
2018-09-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1770,,,,0
2018-09-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,280,,,,0
2018-09-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,790,,,,0
2018-09-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2230,,,,0
2018-09-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1815,,,,0
2018-09-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,255,,,,0
2018-09-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,785,,,,0
2018-09-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2165,,,,0
2018-09-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1865,,,,0
2018-09-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,270,,,,0
2018-09-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,815,,,,0
2018-09-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2185,,,,0
2018-09-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1870,,,,0
2018-09-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2018-09-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,800,,,,0
2018-09-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2235,,,,0
2018-09-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1905,,,,0
2018-10-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,270,,,,0
2018-10-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,840,,,,0
2018-10-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2285,,,,0
2018-10-06,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1900,,,,0
2018-10-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,245,,,,0
2018-10-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,805,,,,0
2018-10-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2255,,,,0
2018-10-13,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2030,,,,0
2018-10-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,240,,,,0
2018-10-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,825,,,,0
2018-10-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2435,,,,0
2018-10-20,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,1925,,,,0
2018-10-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2018-10-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,780,,,,0
2018-10-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2355,,,,0
2018-10-27,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2060,,,,0
2018-11-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,320,,,,0
2018-11-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,740,,,,0
2018-11-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2345,,,,0
2018-11-03,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2130,,,,0
2018-11-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2018-11-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,745,,,,0
2018-11-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2360,,,,0
2018-11-10,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2090,,,,0
2018-11-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2018-11-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,810,,,,0
2018-11-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2360,,,,0
2018-11-17,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2050,,,,0
2018-11-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,280,,,,0
2018-11-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,795,,,,0
2018-11-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2335,,,,0
2018-11-24,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2040,,,,0
2018-12-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2018-12-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,780,,,,0
2018-12-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2405,,,,0
2018-12-01,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2075,,,,0
2018-12-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,285,,,,0
2018-12-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,825,,,,0
2018-12-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2340,,,,0
2018-12-08,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2170,,,,0
2018-12-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,225,,,,0
2018-12-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,805,,,,0
2018-12-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2430,,,,0
2018-12-15,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2070,,,,0
2018-12-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,300,,,,0
2018-12-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,815,,,,0
2018-12-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2380,,,,0
2018-12-22,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2190,,,,0
2018-12-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,265,,,,0
2018-12-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,870,,,,0
2018-12-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2420,,,,0
2018-12-29,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2150,,,,0
2019-01-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,300,,,,0
2019-01-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,965,,,,0
2019-01-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2590,,,,0
2019-01-05,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2225,,,,0
2019-01-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,280,,,,0
2019-01-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,855,,,,0
2019-01-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2550,,,,0
2019-01-12,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2260,,,,0
2019-01-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,260,,,,0
2019-01-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,845,,,,0
2019-01-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths,Number,223,units,0,v1161320330,1.4.1.1,2640,,,,0
2019-01-19,"Canada, place of occurrence",2021A000011124,"Age at time of death, 85 years and over",Both sexes,Number of deaths,Number,223,units,0,v1161320333,1.5.1.1,2260,,,,0
2019-01-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths,Number,223,units,0,v1161320324,1.2.1.1,275,,,,0
2019-01-26,"Canada, place of occurrence",2021A000011124,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths,Number,223,units,0,v1161320327,1.3.1.1,870,,,,0
